init_time,track_id,model,valid_time,lead_time_hours,lat,lon,maximum_sustained_wind_speed_knots
2025-09-21 06:00:00,AL072025,OFCL,2025-09-23 06:00:00,48,33.1,-59.7,85
2025-09-21 06:00:00,AL072025,OFCL,2025-09-23 18:00:00,60,34.5,-56.8,80
2025-09-21 06:00:00,AL072025,OFCL,2025-09-24 06:00:00,72,35.4,-52.9,70
2025-09-21 06:00:00,AL072025,OFCL,2025-09-25 06:00:00,96,36.9,-41.7,60
2025-09-21 06:00:00,AL072025,OFCL,2025-09-26 06:00:00,120,40.0,-29.0,55
2025-09-21 12:00:00,AL072025,FNV3,2025-09-21 12:00:00,0,27.3,-60.7,54
2025-09-21 12:00:00,AL072025,FNV3,2025-09-21 18:00:00,6,28.0,-61.5,66
2025-09-21 12:00:00,AL072025,FNV3,2025-09-22 00:00:00,12,28.7,-62.0,68
2025-09-21 12:00:00,AL072025,FNV3,2025-09-22 06:00:00,18,29.5,-62.4,69
2025-09-21 12:00:00,AL072025,FNV3,2025-09-22 12:00:00,24,30.4,-62.4,74
2025-09-21 12:00:00,AL072025,FNV3,2025-09-22 18:00:00,30,31.4,-61.9,80
2025-09-21 12:00:00,AL072025,FNV3,2025-09-23 00:00:00,36,32.3,-61.1,83
2025-09-21 12:00:00,AL072025,FNV3,2025-09-23 06:00:00,42,33.2,-60.0,81
2025-09-21 12:00:00,AL072025,FNV3,2025-09-23 12:00:00,48,34.1,-58.3,83
2025-09-21 12:00:00,AL072025,FNV3,2025-09-23 18:00:00,54,34.9,-56.4,81
2025-09-21 12:00:00,AL072025,FNV3,2025-09-24 00:00:00,60,35.6,-54.0,79
2025-09-21 12:00:00,AL072025,FNV3,2025-09-24 06:00:00,66,36.0,-51.6,74
2025-09-21 12:00:00,AL072025,FNV3,2025-09-24 12:00:00,72,36.3,-48.6,68
2025-09-21 12:00:00,AL072025,FNV3,2025-09-24 18:00:00,78,36.5,-45.9,64
2025-09-21 12:00:00,AL072025,FNV3,2025-09-25 00:00:00,84,36.6,-42.8,58
2025-09-21 12:00:00,AL072025,FNV3,2025-09-25 06:00:00,90,36.8,-39.7,55
2025-09-21 12:00:00,AL072025,FNV3,2025-09-25 12:00:00,96,37.3,-36.2,54
2025-09-21 12:00:00,AL072025,FNV3,2025-09-25 18:00:00,102,38.1,-33.0,56
2025-09-21 12:00:00,AL072025,FNV3,2025-09-26 00:00:00,108,39.1,-29.7,56
2025-09-21 12:00:00,AL072025,FNV3,2025-09-26 06:00:00,114,40.2,-26.9,55
2025-09-21 12:00:00,AL072025,FNV3,2025-09-26 12:00:00,120,41.3,-24.3,55
2025-09-21 12:00:00,AL072025,FNV3,2025-09-26 18:00:00,126,42.2,-21.7,54
2025-09-21 12:00:00,AL072025,FNV3,2025-09-27 00:00:00,132,42.7,-19.2,51
2025-09-21 12:00:00,AL072025,FNV3,2025-09-27 06:00:00,138,43.1,-16.8,50
2025-09-21 12:00:00,AL072025,FNV3,2025-09-27 12:00:00,144,43.3,-14.4,48
2025-09-21 12:00:00,AL072025,FNV3,2025-09-27 18:00:00,150,43.2,-12.9,44
2025-09-21 12:00:00,AL072025,FNV3,2025-09-28 00:00:00,156,43.3,-11.0,42
2025-09-21 12:00:00,AL072025,FNV3,2025-09-28 06:00:00,162,42.9,-10.0,40
2025-09-21 12:00:00,AL072025,FNV3,2025-09-28 12:00:00,168,42.4,-10.6,37
2025-09-21 12:00:00,AL072025,HFSA,2025-09-21 12:00:00,0,27.4,-60.7,57
2025-09-21 12:00:00,AL072025,HFSA,2025-09-21 18:00:00,6,28.1,-61.4,72
2025-09-21 12:00:00,AL072025,HFSA,2025-09-22 00:00:00,12,28.6,-61.9,89
2025-09-21 12:00:00,AL072025,HFSA,2025-09-22 06:00:00,18,29.2,-62.3,103
2025-09-21 12:00:00,AL072025,HFSA,2025-09-22 12:00:00,24,29.9,-62.5,117
2025-09-21 12:00:00,AL072025,HFSA,2025-09-22 18:00:00,30,30.6,-62.3,113
2025-09-21 12:00:00,AL072025,HFSA,2025-09-23 00:00:00,36,31.2,-61.7,115
2025-09-21 12:00:00,AL072025,HFSA,2025-09-23 06:00:00,42,31.8,-61.0,115
2025-09-21 12:00:00,AL072025,HFSA,2025-09-23 12:00:00,48,32.6,-60.0,106
2025-09-21 12:00:00,AL072025,HFSA,2025-09-23 18:00:00,54,33.2,-58.8,102
2025-09-21 12:00:00,AL072025,HFSA,2025-09-24 00:00:00,60,33.7,-57.2,114
2025-09-21 12:00:00,AL072025,HFSA,2025-09-24 06:00:00,66,34.2,-55.5,106
2025-09-21 12:00:00,AL072025,HFSA,2025-09-24 12:00:00,72,34.8,-53.3,86
2025-09-21 12:00:00,AL072025,HFSA,2025-09-24 18:00:00,78,35.4,-50.7,107
2025-09-21 12:00:00,AL072025,HFSA,2025-09-25 00:00:00,84,35.7,-48.0,62
2025-09-21 12:00:00,AL072025,HFSA,2025-09-25 06:00:00,90,36.1,-44.8,69
2025-09-21 12:00:00,AL072025,HFSA,2025-09-25 12:00:00,96,36.8,-41.4,80
2025-09-21 12:00:00,AL072025,HFSA,2025-09-25 18:00:00,102,37.4,-38.1,66
2025-09-21 12:00:00,AL072025,HFSA,2025-09-26 00:00:00,108,38.1,-35.1,49
2025-09-21 12:00:00,AL072025,HFSA,2025-09-26 06:00:00,114,39.3,-32.4,50
2025-09-21 12:00:00,AL072025,HFSA,2025-09-26 12:00:00,120,40.3,-30.4,70
2025-09-21 12:00:00,AL072025,HFSA,2025-09-26 18:00:00,126,41.5,-28.1,60
2025-09-21 12:00:00,AL072025,OFCL,2025-09-21 12:00:00,0,27.3,-60.7,55
2025-09-21 12:00:00,AL072025,OFCL,2025-09-21 15:00:00,3,27.7,-61.0,55
2025-09-21 12:00:00,AL072025,OFCL,2025-09-22 00:00:00,12,28.8,-61.8,70
2025-09-21 12:00:00,AL072025,OFCL,2025-09-22 12:00:00,24,30.3,-62.0,85
2025-09-21 12:00:00,AL072025,OFCL,2025-09-23 00:00:00,36,31.9,-61.3,95
2025-09-21 12:00:00,AL072025,OFCL,2025-09-23 12:00:00,48,33.3,-59.2,90
2025-09-21 12:00:00,AL072025,OFCL,2025-09-24 00:00:00,60,34.8,-55.5,80
2025-09-21 12:00:00,AL072025,OFCL,2025-09-24 12:00:00,72,35.6,-50.5,70
2025-09-21 12:00:00,AL072025,OFCL,2025-09-25 12:00:00,96,36.9,-38.4,65
2025-09-21 12:00:00,AL072025,OFCL,2025-09-26 12:00:00,120,41.0,-27.1,60
2025-09-21 18:00:00,AL072025,FNV3,2025-09-21 18:00:00,0,28.1,-61.5,64
2025-09-21 18:00:00,AL072025,FNV3,2025-09-22 00:00:00,6,28.8,-62.1,66
2025-09-21 18:00:00,AL072025,FNV3,2025-09-22 06:00:00,12,29.7,-62.4,69
2025-09-21 18:00:00,AL072025,FNV3,2025-09-22 12:00:00,18,30.6,-62.4,74
2025-09-21 18:00:00,AL072025,FNV3,2025-09-22 18:00:00,24,31.6,-61.9,82
2025-09-21 18:00:00,AL072025,FNV3,2025-09-23 00:00:00,30,32.5,-61.0,85
2025-09-21 18:00:00,AL072025,FNV3,2025-09-23 06:00:00,36,33.4,-59.9,81
2025-09-21 18:00:00,AL072025,FNV3,2025-09-23 12:00:00,42,34.3,-58.2,81
2025-09-21 18:00:00,AL072025,FNV3,2025-09-23 18:00:00,48,35.1,-56.1,79
2025-09-21 18:00:00,AL072025,FNV3,2025-09-24 00:00:00,54,35.7,-53.7,78
2025-09-21 18:00:00,AL072025,FNV3,2025-09-24 06:00:00,60,36.2,-51.1,73
2025-09-21 18:00:00,AL072025,FNV3,2025-09-24 12:00:00,66,36.4,-48.2,67
2025-09-21 18:00:00,AL072025,FNV3,2025-09-24 18:00:00,72,36.7,-45.2,61
2025-09-21 18:00:00,AL072025,FNV3,2025-09-25 00:00:00,78,36.8,-42.1,58
2025-09-21 18:00:00,AL072025,FNV3,2025-09-25 06:00:00,84,37.4,-39.0,52
2025-09-21 18:00:00,AL072025,FNV3,2025-09-25 12:00:00,90,38.3,-35.5,52
2025-09-21 18:00:00,AL072025,FNV3,2025-09-25 18:00:00,96,39.5,-32.0,55
2025-09-21 18:00:00,AL072025,FNV3,2025-09-26 00:00:00,102,41.0,-28.6,55
2025-09-21 18:00:00,AL072025,FNV3,2025-09-26 06:00:00,108,42.7,-25.5,55
2025-09-21 18:00:00,AL072025,FNV3,2025-09-26 12:00:00,114,44.1,-22.6,53
2025-09-21 18:00:00,AL072025,FNV3,2025-09-26 18:00:00,120,45.5,-20.3,52
2025-09-21 18:00:00,AL072025,FNV3,2025-09-27 00:00:00,126,46.3,-18.0,51
2025-09-21 18:00:00,AL072025,FNV3,2025-09-27 06:00:00,132,47.1,-15.9,50
2025-09-21 18:00:00,AL072025,FNV3,2025-09-27 12:00:00,138,47.2,-14.3,49
2025-09-21 18:00:00,AL072025,FNV3,2025-09-27 18:00:00,144,47.2,-12.7,47
2025-09-21 18:00:00,AL072025,FNV3,2025-09-28 00:00:00,150,46.7,-11.1,45
2025-09-21 18:00:00,AL072025,FNV3,2025-09-28 06:00:00,156,46.5,-10.7,41
2025-09-21 18:00:00,AL072025,HFSA,2025-09-21 18:00:00,0,28.1,-61.5,66
2025-09-21 18:00:00,AL072025,HFSA,2025-09-22 00:00:00,6,28.8,-62.0,74
2025-09-21 18:00:00,AL072025,HFSA,2025-09-22 06:00:00,12,29.6,-62.4,100
2025-09-21 18:00:00,AL072025,HFSA,2025-09-22 12:00:00,18,30.4,-62.6,109
2025-09-21 18:00:00,AL072025,HFSA,2025-09-22 18:00:00,24,31.1,-62.4,114
2025-09-21 18:00:00,AL072025,HFSA,2025-09-23 00:00:00,30,31.7,-61.9,118
2025-09-21 18:00:00,AL072025,HFSA,2025-09-23 06:00:00,36,32.4,-61.2,112
2025-09-21 18:00:00,AL072025,HFSA,2025-09-23 12:00:00,42,33.0,-60.2,99
2025-09-21 18:00:00,AL072025,HFSA,2025-09-23 18:00:00,48,33.5,-58.9,100
2025-09-21 18:00:00,AL072025,HFSA,2025-09-24 00:00:00,54,33.9,-57.2,88
2025-09-21 18:00:00,AL072025,HFSA,2025-09-24 06:00:00,60,34.3,-55.5,79
2025-09-21 18:00:00,AL072025,HFSA,2025-09-24 12:00:00,66,34.7,-53.1,76
2025-09-21 18:00:00,AL072025,HFSA,2025-09-24 18:00:00,72,35.0,-50.5,62
2025-09-21 18:00:00,AL072025,HFSA,2025-09-25 00:00:00,78,35.4,-47.5,67
2025-09-21 18:00:00,AL072025,HFSA,2025-09-25 06:00:00,84,35.9,-43.8,61
2025-09-21 18:00:00,AL072025,HFSA,2025-09-25 12:00:00,90,37.1,-40.0,74
2025-09-21 18:00:00,AL072025,HFSA,2025-09-25 18:00:00,96,38.9,-36.0,68
2025-09-21 18:00:00,AL072025,HFSA,2025-09-26 00:00:00,102,41.1,-32.5,51
2025-09-21 18:00:00,AL072025,HFSA,2025-09-26 06:00:00,108,43.2,-29.3,53
2025-09-21 18:00:00,AL072025,HFSA,2025-09-26 12:00:00,114,45.3,-26.2,48
2025-09-21 18:00:00,AL072025,HFSA,2025-09-26 18:00:00,120,47.3,-23.4,48
2025-09-21 18:00:00,AL072025,HFSA,2025-09-27 00:00:00,126,48.6,-20.4,58
2025-09-21 18:00:00,AL072025,OFCL,2025-09-21 18:00:00,0,28.1,-61.5,65
2025-09-21 18:00:00,AL072025,OFCL,2025-09-21 21:00:00,3,28.5,-61.7,65
2025-09-21 18:00:00,AL072025,OFCL,2025-09-22 06:00:00,12,29.7,-62.2,80
2025-09-21 18:00:00,AL072025,OFCL,2025-09-22 18:00:00,24,31.2,-62.0,95
2025-09-21 18:00:00,AL072025,OFCL,2025-09-23 06:00:00,36,32.7,-60.6,100
2025-09-21 18:00:00,AL072025,OFCL,2025-09-23 18:00:00,48,34.2,-57.7,90
2025-09-21 18:00:00,AL072025,OFCL,2025-09-24 06:00:00,60,35.2,-53.4,80
2025-09-21 18:00:00,AL072025,OFCL,2025-09-24 18:00:00,72,35.8,-47.6,70
2025-09-21 18:00:00,AL072025,OFCL,2025-09-25 18:00:00,96,37.5,-36.0,60
2025-09-21 18:00:00,AL072025,OFCL,2025-09-26 18:00:00,120,41.5,-25.1,55
2025-09-22 00:00:00,AL072025,FNV3,2025-09-22 00:00:00,0,28.9,-62.0,64
2025-09-22 00:00:00,AL072025,FNV3,2025-09-22 06:00:00,6,29.5,-62.5,67
2025-09-22 00:00:00,AL072025,FNV3,2025-09-22 12:00:00,12,30.4,-62.4,74
2025-09-22 00:00:00,AL072025,FNV3,2025-09-22 18:00:00,18,31.3,-62.1,83
2025-09-22 00:00:00,AL072025,FNV3,2025-09-23 00:00:00,24,32.2,-61.3,85
2025-09-22 00:00:00,AL072025,FNV3,2025-09-23 06:00:00,30,33.1,-60.2,83
2025-09-22 00:00:00,AL072025,FNV3,2025-09-23 12:00:00,36,33.9,-58.7,86
2025-09-22 00:00:00,AL072025,FNV3,2025-09-23 18:00:00,42,34.7,-56.8,84
2025-09-22 00:00:00,AL072025,FNV3,2025-09-24 00:00:00,48,35.4,-54.4,81
2025-09-22 00:00:00,AL072025,FNV3,2025-09-24 06:00:00,54,35.9,-51.8,77
2025-09-22 00:00:00,AL072025,FNV3,2025-09-24 12:00:00,60,36.2,-48.8,72
2025-09-22 00:00:00,AL072025,FNV3,2025-09-24 18:00:00,66,36.4,-45.8,67
2025-09-22 00:00:00,AL072025,FNV3,2025-09-25 00:00:00,72,36.6,-42.5,60
2025-09-22 00:00:00,AL072025,FNV3,2025-09-25 06:00:00,78,37.0,-39.2,57
2025-09-22 00:00:00,AL072025,FNV3,2025-09-25 12:00:00,84,37.8,-35.7,56
2025-09-22 00:00:00,AL072025,FNV3,2025-09-25 18:00:00,90,39.1,-32.1,59
2025-09-22 00:00:00,AL072025,FNV3,2025-09-26 00:00:00,96,40.6,-28.7,60
2025-09-22 00:00:00,AL072025,FNV3,2025-09-26 06:00:00,102,42.6,-25.7,59
2025-09-22 00:00:00,AL072025,FNV3,2025-09-26 12:00:00,108,44.4,-23.4,59
2025-09-22 00:00:00,AL072025,FNV3,2025-09-26 18:00:00,114,45.6,-21.3,58
2025-09-22 00:00:00,AL072025,FNV3,2025-09-27 00:00:00,120,46.6,-19.2,55
2025-09-22 00:00:00,AL072025,FNV3,2025-09-27 06:00:00,126,46.6,-17.4,53
2025-09-22 00:00:00,AL072025,FNV3,2025-09-27 12:00:00,132,46.4,-15.7,48
2025-09-22 00:00:00,AL072025,FNV3,2025-09-27 18:00:00,138,46.3,-14.2,46
2025-09-22 00:00:00,AL072025,FNV3,2025-09-28 00:00:00,144,46.2,-13.1,45
2025-09-22 00:00:00,AL072025,FNV3,2025-09-28 06:00:00,150,45.4,-11.9,41
2025-09-22 00:00:00,AL072025,FNV3,2025-09-28 12:00:00,156,45.4,-11.4,40
2025-09-22 00:00:00,AL072025,FNV3,2025-09-28 18:00:00,162,45.3,-10.0,37
2025-09-22 00:00:00,AL072025,HFSA,2025-09-22 00:00:00,0,29.0,-62.0,66
2025-09-22 00:00:00,AL072025,HFSA,2025-09-22 06:00:00,6,29.6,-62.5,91
2025-09-22 00:00:00,AL072025,HFSA,2025-09-22 12:00:00,12,30.5,-62.5,98
2025-09-22 00:00:00,AL072025,HFSA,2025-09-22 18:00:00,18,31.3,-62.2,96
2025-09-22 00:00:00,AL072025,HFSA,2025-09-23 00:00:00,24,32.0,-61.5,102
2025-09-22 00:00:00,AL072025,HFSA,2025-09-23 06:00:00,30,32.7,-60.9,99
2025-09-22 00:00:00,AL072025,HFSA,2025-09-23 12:00:00,36,33.4,-59.9,100
2025-09-22 00:00:00,AL072025,HFSA,2025-09-23 18:00:00,42,34.0,-58.6,110
2025-09-22 00:00:00,AL072025,HFSA,2025-09-24 00:00:00,48,34.4,-56.9,104
2025-09-22 00:00:00,AL072025,HFSA,2025-09-24 06:00:00,54,34.8,-55.0,90
2025-09-22 00:00:00,AL072025,HFSA,2025-09-24 12:00:00,60,35.3,-52.7,93
2025-09-22 00:00:00,AL072025,HFSA,2025-09-24 18:00:00,66,35.4,-50.0,90
2025-09-22 00:00:00,AL072025,HFSA,2025-09-25 00:00:00,72,35.3,-47.0,60
2025-09-22 00:00:00,AL072025,HFSA,2025-09-25 06:00:00,78,35.7,-43.4,73
2025-09-22 00:00:00,AL072025,HFSA,2025-09-25 12:00:00,84,36.1,-39.8,73
2025-09-22 00:00:00,AL072025,HFSA,2025-09-25 18:00:00,90,37.0,-36.2,67
2025-09-22 00:00:00,AL072025,HFSA,2025-09-26 00:00:00,96,38.2,-33.0,54
2025-09-22 00:00:00,AL072025,HFSA,2025-09-26 06:00:00,102,40.4,-30.0,53
2025-09-22 00:00:00,AL072025,HFSA,2025-09-26 12:00:00,108,42.2,-27.5,62
2025-09-22 00:00:00,AL072025,HFSA,2025-09-26 18:00:00,114,44.1,-25.6,59
2025-09-22 00:00:00,AL072025,HFSA,2025-09-27 00:00:00,120,45.2,-24.7,62
2025-09-22 00:00:00,AL072025,HFSA,2025-09-27 06:00:00,126,46.1,-23.4,53
2025-09-22 00:00:00,AL072025,OFCL,2025-09-22 00:00:00,0,28.9,-62.0,65
2025-09-22 00:00:00,AL072025,OFCL,2025-09-22 03:00:00,3,29.2,-62.2,65
2025-09-22 00:00:00,AL072025,OFCL,2025-09-22 12:00:00,12,30.4,-62.3,85
2025-09-22 00:00:00,AL072025,OFCL,2025-09-23 00:00:00,24,32.0,-61.6,100
2025-09-22 00:00:00,AL072025,OFCL,2025-09-23 12:00:00,36,33.5,-59.5,95
2025-09-22 00:00:00,AL072025,OFCL,2025-09-24 00:00:00,48,34.7,-56.2,90
2025-09-22 00:00:00,AL072025,OFCL,2025-09-24 12:00:00,60,35.5,-51.3,80
2025-09-22 00:00:00,AL072025,OFCL,2025-09-25 00:00:00,72,36.2,-45.6,75
2025-09-22 00:00:00,AL072025,OFCL,2025-09-26 00:00:00,96,39.0,-33.3,60
2025-09-22 00:00:00,AL072025,OFCL,2025-09-27 00:00:00,120,42.7,-23.1,55
2025-09-22 06:00:00,AL072025,FNV3,2025-09-22 06:00:00,0,29.7,-62.4,76
2025-09-22 06:00:00,AL072025,FNV3,2025-09-22 12:00:00,6,30.2,-62.8,75
2025-09-22 06:00:00,AL072025,FNV3,2025-09-22 18:00:00,12,31.0,-62.5,82
2025-09-22 06:00:00,AL072025,FNV3,2025-09-23 00:00:00,18,31.8,-61.8,86
2025-09-22 06:00:00,AL072025,FNV3,2025-09-23 06:00:00,24,32.6,-60.8,84
2025-09-22 06:00:00,AL072025,FNV3,2025-09-23 12:00:00,30,33.4,-59.5,85
2025-09-22 06:00:00,AL072025,FNV3,2025-09-23 18:00:00,36,34.2,-57.9,85
2025-09-22 06:00:00,AL072025,FNV3,2025-09-24 00:00:00,42,34.8,-55.8,84
2025-09-22 06:00:00,AL072025,FNV3,2025-09-24 06:00:00,48,35.4,-53.4,78
2025-09-22 06:00:00,AL072025,FNV3,2025-09-24 12:00:00,54,35.7,-50.5,75
2025-09-22 06:00:00,AL072025,FNV3,2025-09-24 18:00:00,60,35.9,-47.5,70
2025-09-22 06:00:00,AL072025,FNV3,2025-09-25 00:00:00,66,36.0,-44.1,66
2025-09-22 06:00:00,AL072025,FNV3,2025-09-25 06:00:00,72,36.4,-40.7,60
2025-09-22 06:00:00,AL072025,FNV3,2025-09-25 12:00:00,78,37.1,-37.1,59
2025-09-22 06:00:00,AL072025,FNV3,2025-09-25 18:00:00,84,38.4,-33.5,60
2025-09-22 06:00:00,AL072025,FNV3,2025-09-26 00:00:00,90,40.0,-30.0,60
2025-09-22 06:00:00,AL072025,FNV3,2025-09-26 06:00:00,96,41.7,-27.0,58
2025-09-22 06:00:00,AL072025,FNV3,2025-09-26 12:00:00,102,43.2,-24.7,57
2025-09-22 06:00:00,AL072025,FNV3,2025-09-26 18:00:00,108,44.2,-22.6,56
2025-09-22 06:00:00,AL072025,FNV3,2025-09-27 00:00:00,114,44.6,-20.4,54
2025-09-22 06:00:00,AL072025,FNV3,2025-09-27 06:00:00,120,45.2,-17.9,52
2025-09-22 06:00:00,AL072025,FNV3,2025-09-27 12:00:00,126,45.3,-16.2,47
2025-09-22 06:00:00,AL072025,FNV3,2025-09-27 18:00:00,132,45.2,-14.0,44
2025-09-22 06:00:00,AL072025,FNV3,2025-09-28 00:00:00,138,45.0,-13.5,43
2025-09-22 06:00:00,AL072025,FNV3,2025-09-28 06:00:00,144,44.5,-12.7,41
2025-09-22 06:00:00,AL072025,FNV3,2025-09-28 12:00:00,150,43.1,-12.0,36
2025-09-22 06:00:00,AL072025,HFSA,2025-09-22 06:00:00,0,29.8,-62.4,78
2025-09-22 06:00:00,AL072025,HFSA,2025-09-22 12:00:00,6,30.6,-62.6,90
2025-09-22 06:00:00,AL072025,HFSA,2025-09-22 18:00:00,12,31.3,-62.2,92
2025-09-22 06:00:00,AL072025,HFSA,2025-09-23 00:00:00,18,32.0,-61.5,104
2025-09-22 06:00:00,AL072025,HFSA,2025-09-23 06:00:00,24,32.7,-60.8,107
2025-09-22 06:00:00,AL072025,HFSA,2025-09-23 12:00:00,30,33.4,-59.7,107
2025-09-22 06:00:00,AL072025,HFSA,2025-09-23 18:00:00,36,33.9,-58.3,105
2025-09-22 06:00:00,AL072025,HFSA,2025-09-24 00:00:00,42,34.4,-56.6,91
2025-09-22 06:00:00,AL072025,HFSA,2025-09-24 06:00:00,48,34.8,-54.8,85
2025-09-22 06:00:00,AL072025,HFSA,2025-09-24 12:00:00,54,35.3,-52.5,77
2025-09-22 06:00:00,AL072025,HFSA,2025-09-24 18:00:00,60,35.5,-49.9,69
2025-09-22 06:00:00,AL072025,HFSA,2025-09-25 00:00:00,66,35.7,-46.9,62
2025-09-22 06:00:00,AL072025,HFSA,2025-09-25 06:00:00,72,36.1,-43.2,61
2025-09-22 06:00:00,AL072025,HFSA,2025-09-25 12:00:00,78,37.0,-39.4,58
2025-09-22 06:00:00,AL072025,HFSA,2025-09-25 18:00:00,84,38.3,-35.6,58
2025-09-22 06:00:00,AL072025,HFSA,2025-09-26 00:00:00,90,39.9,-32.3,55
2025-09-22 06:00:00,AL072025,HFSA,2025-09-26 06:00:00,96,41.8,-29.0,53
2025-09-22 06:00:00,AL072025,HFSA,2025-09-26 12:00:00,102,43.2,-26.2,53
2025-09-22 06:00:00,AL072025,HFSA,2025-09-26 18:00:00,108,44.1,-23.8,46
2025-09-22 06:00:00,AL072025,HFSA,2025-09-27 00:00:00,114,45.2,-21.2,42
2025-09-22 06:00:00,AL072025,HFSA,2025-09-27 06:00:00,120,46.2,-18.7,46
2025-09-22 06:00:00,AL072025,HFSA,2025-09-27 12:00:00,126,46.3,-16.3,41
2025-09-22 06:00:00,AL072025,OFCL,2025-09-22 06:00:00,0,29.7,-62.4,75
2025-09-22 06:00:00,AL072025,OFCL,2025-09-22 18:00:00,12,31.3,-62.1,115
2025-09-22 06:00:00,AL072025,OFCL,2025-09-23 06:00:00,24,32.9,-60.5,110
2025-09-22 06:00:00,AL072025,OFCL,2025-09-23 18:00:00,36,34.4,-57.4,95
2025-09-22 06:00:00,AL072025,OFCL,2025-09-24 06:00:00,48,35.4,-53.1,90
2025-09-22 06:00:00,AL072025,OFCL,2025-09-24 18:00:00,60,36.0,-47.6,80
2025-09-22 06:00:00,AL072025,OFCL,2025-09-25 06:00:00,72,36.7,-41.5,75
2025-09-22 06:00:00,AL072025,OFCL,2025-09-26 06:00:00,96,40.7,-28.9,70
2025-09-22 06:00:00,AL072025,OFCL,2025-09-27 06:00:00,120,44.2,-19.9,55
2025-09-22 12:00:00,AL072025,FNV3,2025-09-22 12:00:00,0,30.4,-62.4,105
2025-09-22 12:00:00,AL072025,FNV3,2025-09-22 18:00:00,6,31.2,-62.1,96
2025-09-22 12:00:00,AL072025,FNV3,2025-09-23 00:00:00,12,31.9,-61.5,93
2025-09-22 12:00:00,AL072025,FNV3,2025-09-23 06:00:00,18,32.6,-60.5,87
2025-09-22 12:00:00,AL072025,FNV3,2025-09-23 12:00:00,24,33.4,-59.2,88
2025-09-22 12:00:00,AL072025,FNV3,2025-09-23 18:00:00,30,34.2,-57.5,89
2025-09-22 12:00:00,AL072025,FNV3,2025-09-24 00:00:00,36,34.8,-55.4,86
2025-09-22 12:00:00,AL072025,FNV3,2025-09-24 06:00:00,42,35.3,-53.0,81
2025-09-22 12:00:00,AL072025,FNV3,2025-09-24 12:00:00,48,35.6,-50.0,76
2025-09-22 12:00:00,AL072025,FNV3,2025-09-24 18:00:00,54,35.8,-47.0,71
2025-09-22 12:00:00,AL072025,FNV3,2025-09-25 00:00:00,60,36.0,-43.6,66
2025-09-22 12:00:00,AL072025,FNV3,2025-09-25 06:00:00,66,36.3,-40.4,61
2025-09-22 12:00:00,AL072025,FNV3,2025-09-25 12:00:00,72,36.9,-37.0,58
2025-09-22 12:00:00,AL072025,FNV3,2025-09-25 18:00:00,78,38.1,-33.6,58
2025-09-22 12:00:00,AL072025,FNV3,2025-09-26 00:00:00,84,39.6,-30.2,58
2025-09-22 12:00:00,AL072025,FNV3,2025-09-26 06:00:00,90,41.1,-27.3,57
2025-09-22 12:00:00,AL072025,FNV3,2025-09-26 12:00:00,96,42.5,-24.8,57
2025-09-22 12:00:00,AL072025,FNV3,2025-09-26 18:00:00,102,43.7,-22.7,56
2025-09-22 12:00:00,AL072025,FNV3,2025-09-27 00:00:00,108,44.3,-20.3,53
2025-09-22 12:00:00,AL072025,FNV3,2025-09-27 06:00:00,114,44.8,-17.9,50
2025-09-22 12:00:00,AL072025,FNV3,2025-09-27 12:00:00,120,45.1,-15.7,48
2025-09-22 12:00:00,AL072025,FNV3,2025-09-27 18:00:00,126,44.9,-13.5,45
2025-09-22 12:00:00,AL072025,FNV3,2025-09-28 00:00:00,132,44.1,-12.1,41
2025-09-22 12:00:00,AL072025,FNV3,2025-09-28 06:00:00,138,42.6,-11.1,38
2025-09-22 12:00:00,AL072025,FNV3,2025-09-28 12:00:00,144,40.6,-11.0,34
2025-09-22 12:00:00,AL072025,HFSA,2025-09-22 12:00:00,0,30.4,-62.4,107
2025-09-22 12:00:00,AL072025,HFSA,2025-09-22 18:00:00,6,31.3,-62.1,119
2025-09-22 12:00:00,AL072025,HFSA,2025-09-23 00:00:00,12,32.0,-61.3,117
2025-09-22 12:00:00,AL072025,HFSA,2025-09-23 06:00:00,18,32.8,-60.4,124
2025-09-22 12:00:00,AL072025,HFSA,2025-09-23 12:00:00,24,33.5,-59.1,114
2025-09-22 12:00:00,AL072025,HFSA,2025-09-23 18:00:00,30,34.1,-57.5,110
2025-09-22 12:00:00,AL072025,HFSA,2025-09-24 00:00:00,36,34.4,-55.6,112
2025-09-22 12:00:00,AL072025,HFSA,2025-09-24 06:00:00,42,34.8,-53.4,111
2025-09-22 12:00:00,AL072025,HFSA,2025-09-24 12:00:00,48,34.8,-50.8,116
2025-09-22 12:00:00,AL072025,HFSA,2025-09-24 18:00:00,54,34.8,-47.8,111
2025-09-22 12:00:00,AL072025,HFSA,2025-09-25 00:00:00,60,34.8,-44.8,88
2025-09-22 12:00:00,AL072025,HFSA,2025-09-25 06:00:00,66,34.9,-41.5,80
2025-09-22 12:00:00,AL072025,HFSA,2025-09-25 12:00:00,72,35.3,-38.2,81
2025-09-22 12:00:00,AL072025,HFSA,2025-09-25 18:00:00,78,36.3,-34.9,68
2025-09-22 12:00:00,AL072025,HFSA,2025-09-26 00:00:00,84,37.8,-31.7,78
2025-09-22 12:00:00,AL072025,HFSA,2025-09-26 06:00:00,90,39.9,-29.1,64
2025-09-22 12:00:00,AL072025,HFSA,2025-09-26 12:00:00,96,42.1,-27.6,65
